hour,demand,temperature,day_of_week,is_weekend,hour_of_day,month,year,day,demand_lag_1,demand_lag_2,demand_lag_3,demand_lag_6,demand_lag_12,demand_lag_24,rolling_mean_6h,rolling_mean_24h
1982-08-07,88,29.0,5,1,0,8,1982,7,86.0,83.0,73.0,68.0,89.0,73.0,78.0,74.16666666666667
1982-08-08,82,26.0,6,1,0,8,1982,8,88.0,86.0,83.0,71.0,83.0,63.0,79.83333333333333,74.95833333333333
1982-08-09,64,17.0,0,0,0,8,1982,9,82.0,88.0,86.0,67.0,71.0,74.0,79.33333333333333,74.54166666666667
1982-08-10,63,20.0,1,0,0,8,1982,10,64.0,82.0,88.0,73.0,70.0,84.0,77.66666666666667,73.66666666666667
1982-08-11,75,24.0,2,0,0,8,1982,11,63.0,64.0,82.0,83.0,60.0,74.0,76.33333333333333,73.70833333333333
1982-08-12,69,20.0,3,0,0,8,1982,12,75.0,63.0,64.0,86.0,75.0,71.0,73.5,73.625
1982-08-13,72,18.0,4,0,0,8,1982,13,69.0,75.0,63.0,88.0,68.0,67.0,70.83333333333333,73.83333333333333
1982-08-14,72,20.0,5,1,0,8,1982,14,72.0,69.0,75.0,82.0,71.0,65.0,69.16666666666667,74.125
1982-08-15,81,22.0,6,1,0,8,1982,15,72.0,72.0,69.0,64.0,67.0,73.0,72.0,74.45833333333333
1982-08-16,80,23.0,0,0,0,8,1982,16,81.0,72.0,72.0,63.0,73.0,71.0,74.83333333333333,74.83333333333333
1982-08-17,72,23.0,1,0,0,8,1982,17,80.0,81.0,72.0,75.0,83.0,82.0,74.33333333333333,74.41666666666667
1982-08-18,67,24.0,2,0,0,8,1982,18,72.0,80.0,81.0,69.0,86.0,72.0,74.0,74.20833333333333
1982-08-19,84,25.0,3,0,0,8,1982,19,67.0,72.0,80.0,72.0,88.0,89.0,76.0,74.0
1982-08-20,90,29.0,4,0,0,8,1982,20,84.0,67.0,72.0,72.0,82.0,83.0,79.0,74.29166666666667
1982-08-21,74,27.0,5,1,0,8,1982,21,90.0,84.0,67.0,81.0,64.0,71.0,77.83333333333333,74.41666666666667
1982-08-22,87,26.0,6,1,0,8,1982,22,74.0,90.0,84.0,80.0,63.0,70.0,79.0,75.125
1982-08-23,82,27.0,0,0,0,8,1982,23,87.0,74.0,90.0,72.0,75.0,60.0,80.66666666666667,76.04166666666667
1982-08-24,87,31.0,1,0,0,8,1982,24,82.0,87.0,74.0,67.0,69.0,75.0,84.0,76.54166666666667
1982-08-25,93,30.0,2,0,0,8,1982,25,87.0,82.0,87.0,84.0,72.0,68.0,85.5,77.58333333333333
1982-08-26,74,18.0,3,0,0,8,1982,26,93.0,87.0,82.0,90.0,72.0,71.0,82.83333333333333,77.70833333333333
1982-08-27,76,22.0,4,0,0,8,1982,27,74.0,93.0,87.0,74.0,81.0,67.0,83.16666666666667,78.08333333333333
1982-08-28,77,23.0,5,1,0,8,1982,28,76.0,74.0,93.0,87.0,80.0,73.0,81.5,78.25
1982-08-29,75,21.0,6,1,0,8,1982,29,77.0,76.0,74.0,82.0,72.0,83.0,80.33333333333333,77.91666666666667
1982-08-30,68,20.0,0,0,0,8,1982,30,75.0,77.0,76.0,87.0,67.0,86.0,77.16666666666667,77.16666666666667
1982-08-31,71,21.0,1,0,0,8,1982,31,68.0,75.0,77.0,93.0,84.0,88.0,73.5,76.45833333333333
1982-09-01,73,25.0,2,0,0,9,1982,1,71.0,68.0,75.0,74.0,90.0,82.0,73.33333333333333,76.08333333333333
1982-09-02,85,31.0,3,0,0,9,1982,2,73.0,71.0,68.0,76.0,74.0,64.0,74.83333333333333,76.95833333333333
1982-09-03,65,18.0,4,0,0,9,1982,3,85.0,73.0,71.0,77.0,87.0,63.0,72.83333333333333,77.04166666666667
1982-09-04,68,21.0,5,1,0,9,1982,4,65.0,85.0,73.0,75.0,82.0,75.0,71.66666666666667,76.75
1982-09-05,75,23.0,6,1,0,9,1982,5,68.0,65.0,85.0,68.0,87.0,69.0,72.83333333333333,77.0
1982-09-06,77,26.0,0,0,0,9,1982,6,75.0,68.0,65.0,71.0,93.0,72.0,73.83333333333333,77.20833333333333
1982-09-07,77,23.0,1,0,0,9,1982,7,77.0,75.0,68.0,73.0,74.0,72.0,74.5,77.41666666666667
1982-09-08,66,23.0,2,0,0,9,1982,8,77.0,77.0,75.0,85.0,76.0,81.0,71.33333333333333,76.79166666666667
1982-09-09,66,18.0,3,0,0,9,1982,9,66.0,77.0,77.0,65.0,77.0,80.0,71.5,76.20833333333333
1982-09-10,68,18.0,4,0,0,9,1982,10,66.0,66.0,77.0,68.0,75.0,72.0,71.5,76.04166666666667
1982-09-11,61,15.0,5,1,0,9,1982,11,68.0,66.0,66.0,75.0,68.0,67.0,69.16666666666667,75.79166666666667
1982-09-12,65,17.0,6,1,0,9,1982,12,61.0,68.0,66.0,77.0,71.0,84.0,67.16666666666667,75.0
1982-09-13,61,19.0,0,0,0,9,1982,13,65.0,61.0,68.0,77.0,73.0,90.0,64.5,73.79166666666667
1982-09-14,73,21.0,1,0,0,9,1982,14,61.0,65.0,61.0,66.0,85.0,74.0,65.66666666666667,73.75
1982-09-15,75,21.0,2,0,0,9,1982,15,73.0,61.0,65.0,66.0,65.0,87.0,67.16666666666667,73.25
1982-09-16,80,25.0,3,0,0,9,1982,16,75.0,73.0,61.0,68.0,68.0,82.0,69.16666666666667,73.16666666666667
1982-09-17,84,26.0,4,0,0,9,1982,17,80.0,75.0,73.0,61.0,75.0,87.0,73.0,73.04166666666667
1982-09-18,80,26.0,5,1,0,9,1982,18,84.0,80.0,75.0,65.0,77.0,93.0,75.5,72.5
1982-09-19,71,19.0,6,1,0,9,1982,19,80.0,84.0,80.0,61.0,77.0,74.0,77.16666666666667,72.375
1982-09-20,66,17.0,0,0,0,9,1982,20,71.0,80.0,84.0,73.0,66.0,76.0,76.0,71.95833333333333
1982-09-21,75,21.0,1,0,0,9,1982,21,66.0,71.0,80.0,75.0,66.0,77.0,76.0,71.875
1982-09-22,59,18.0,2,0,0,9,1982,22,75.0,66.0,71.0,80.0,68.0,75.0,72.5,71.20833333333333
1982-09-23,72,24.0,3,0,0,9,1982,23,59.0,75.0,66.0,84.0,61.0,68.0,70.5,71.375
1982-09-24,75,18.0,4,0,0,9,1982,24,72.0,59.0,75.0,80.0,65.0,71.0,69.66666666666667,71.54166666666667
1982-09-25,53,17.0,5,1,0,9,1982,25,75.0,72.0,59.0,71.0,61.0,73.0,66.66666666666667,70.70833333333333
1982-09-26,63,16.0,6,1,0,9,1982,26,53.0,75.0,72.0,66.0,73.0,85.0,66.16666666666667,69.79166666666667
1982-09-27,68,15.0,0,0,0,9,1982,27,63.0,53.0,75.0,75.0,75.0,65.0,65.0,69.91666666666667
1982-09-28,61,14.0,1,0,0,9,1982,28,68.0,63.0,53.0,59.0,80.0,68.0,65.33333333333333,69.625
1982-09-29,63,17.0,2,0,0,9,1982,29,61.0,68.0,63.0,72.0,84.0,75.0,63.833333333333336,69.125
1982-09-30,68,18.0,3,0,0,9,1982,30,63.0,61.0,68.0,75.0,80.0,77.0,62.666666666666664,68.75
1982-10-01,64,17.0,4,0,0,10,1982,1,68.0,63.0,61.0,53.0,71.0,77.0,64.5,68.20833333333333
1982-10-02,64,16.0,5,1,0,10,1982,2,64.0,68.0,63.0,63.0,66.0,66.0,64.66666666666667,68.125
1982-10-03,58,14.0,6,1,0,10,1982,3,64.0,64.0,68.0,68.0,75.0,66.0,63.0,67.79166666666667
1982-10-04,70,16.0,0,0,0,10,1982,4,58.0,64.0,64.0,61.0,59.0,68.0,64.5,67.875
1982-10-05,73,17.0,1,0,0,10,1982,5,70.0,58.0,64.0,63.0,72.0,61.0,66.16666666666667,68.375
1982-10-06,59,13.0,2,0,0,10,1982,6,73.0,70.0,58.0,68.0,75.0,65.0,64.66666666666667,68.125
1982-10-07,53,13.0,3,0,0,10,1982,7,59.0,73.0,70.0,64.0,53.0,61.0,62.833333333333336,67.79166666666667
1982-10-08,57,13.0,4,0,0,10,1982,8,53.0,59.0,73.0,64.0,63.0,73.0,61.666666666666664,67.125
1982-10-09,65,17.0,5,1,0,10,1982,9,57.0,53.0,59.0,58.0,68.0,75.0,62.833333333333336,66.70833333333333
1982-10-10,71,19.0,6,1,0,10,1982,10,65.0,57.0,53.0,70.0,61.0,80.0,63.0,66.33333333333333
1982-10-11,63,19.0,0,0,0,10,1982,11,71.0,65.0,57.0,73.0,63.0,84.0,61.333333333333336,65.45833333333333
1982-10-12,63,18.0,1,0,0,10,1982,12,63.0,71.0,65.0,59.0,68.0,80.0,62.0,64.75
1982-10-13,71,19.0,2,0,0,10,1982,13,63.0,63.0,71.0,53.0,64.0,71.0,65.0,64.75
1982-10-14,75,20.0,3,0,0,10,1982,14,71.0,63.0,63.0,57.0,64.0,66.0,68.0,65.125
1982-10-15,58,14.0,4,0,0,10,1982,15,75.0,71.0,63.0,65.0,58.0,75.0,66.83333333333333,64.41666666666667
1982-10-16,54,14.0,5,1,0,10,1982,16,58.0,75.0,71.0,71.0,70.0,59.0,64.0,64.20833333333333
1982-10-17,73,11.0,6,1,0,10,1982,17,54.0,58.0,75.0,63.0,73.0,72.0,65.66666666666667,64.25
1982-10-18,62,12.0,0,0,0,10,1982,18,73.0,54.0,58.0,63.0,59.0,75.0,65.5,63.708333333333336
1982-10-19,61,15.0,1,0,0,10,1982,19,62.0,73.0,54.0,71.0,53.0,53.0,63.833333333333336,64.04166666666667
1982-10-20,64,13.0,2,0,0,10,1982,20,61.0,62.0,73.0,75.0,57.0,63.0,62.0,64.08333333333333
1982-10-21,57,12.0,3,0,0,10,1982,21,64.0,61.0,62.0,58.0,65.0,68.0,61.833333333333336,63.625
1982-10-22,73,19.0,4,0,0,10,1982,22,57.0,64.0,61.0,54.0,71.0,61.0,65.0,64.125
1982-10-23,72,21.0,5,1,0,10,1982,23,73.0,57.0,64.0,73.0,63.0,63.0,64.83333333333333,64.5
1982-10-24,69,19.0,6,1,0,10,1982,24,72.0,73.0,57.0,62.0,63.0,68.0,66.0,64.54166666666667
1982-10-25,66,18.0,0,0,0,10,1982,25,69.0,72.0,73.0,61.0,71.0,64.0,66.83333333333333,64.625
1982-10-26,51,12.0,1,0,0,10,1982,26,66.0,69.0,72.0,64.0,75.0,64.0,64.66666666666667,64.08333333333333
1982-10-27,69,13.0,2,0,0,10,1982,27,51.0,66.0,69.0,57.0,58.0,58.0,66.66666666666667,64.54166666666667
1982-10-28,50,10.0,3,0,0,10,1982,28,69.0,51.0,66.0,73.0,54.0,70.0,62.833333333333336,63.708333333333336
1982-10-29,50,11.0,4,0,0,10,1982,29,50.0,69.0,51.0,72.0,73.0,73.0,59.166666666666664,62.75
1982-10-30,55,11.0,5,1,0,10,1982,30,50.0,50.0,69.0,69.0,62.0,59.0,56.833333333333336,62.583333333333336
1982-10-31,52,11.0,6,1,0,10,1982,31,55.0,50.0,50.0,66.0,61.0,53.0,54.5,62.541666666666664
1982-11-01,58,12.0,0,0,0,11,1982,1,52.0,55.0,50.0,51.0,64.0,57.0,55.666666666666664,62.583333333333336
1982-11-02,67,16.0,1,0,0,11,1982,2,58.0,52.0,55.0,69.0,57.0,65.0,55.333333333333336,62.666666666666664
1982-11-03,64,13.0,2,0,0,11,1982,3,67.0,58.0,52.0,50.0,73.0,71.0,57.666666666666664,62.375
1982-11-04,62,12.0,3,0,0,11,1982,4,64.0,67.0,58.0,50.0,72.0,63.0,59.666666666666664,62.333333333333336
1982-11-05,55,11.0,4,0,0,11,1982,5,62.0,64.0,67.0,55.0,69.0,63.0,59.666666666666664,62.0
1982-11-06,52,8.0,5,1,0,11,1982,6,55.0,62.0,64.0,52.0,66.0,71.0,59.666666666666664,61.208333333333336
1982-11-07,62,13.0,6,1,0,11,1982,7,52.0,55.0,62.0,58.0,51.0,75.0,60.333333333333336,60.666666666666664
1982-11-08,48,11.0,0,0,0,11,1982,8,62.0,52.0,55.0,67.0,69.0,58.0,57.166666666666664,60.25
1982-11-09,56,9.0,1,0,0,11,1982,9,48.0,62.0,52.0,64.0,50.0,54.0,55.833333333333336,60.333333333333336
1982-11-10,45,8.0,2,0,0,11,1982,10,56.0,48.0,62.0,62.0,50.0,73.0,53.0,59.166666666666664
1982-11-11,62,8.0,3,0,0,11,1982,11,45.0,56.0,48.0,55.0,55.0,62.0,54.166666666666664,59.166666666666664
1982-11-12,48,7.0,4,0,0,11,1982,12,62.0,45.0,56.0,52.0,52.0,61.0,53.5,58.625
1982-11-13,50,7.0,5,1,0,11,1982,13,48.0,62.0,45.0,62.0,58.0,64.0,51.5,58.041666666666664
1982-11-14,48,8.0,6,1,0,11,1982,14,50.0,48.0,62.0,48.0,67.0,57.0,51.5,57.666666666666664
1982-11-15,49,8.0,0,0,0,11,1982,15,48.0,50.0,48.0,56.0,64.0,73.0,50.333333333333336,56.666666666666664
1982-11-16,68,11.0,1,0,0,11,1982,16,49.0,48.0,50.0,45.0,62.0,72.0,54.166666666666664,56.5
1982-11-17,61,11.0,2,0,0,11,1982,17,68.0,49.0,48.0,62.0,55.0,69.0,54.0,56.166666666666664
1982-11-18,44,8.0,3,0,0,11,1982,18,61.0,68.0,49.0,48.0,52.0,66.0,53.333333333333336,55.25
1982-11-19,60,8.0,4,0,0,11,1982,19,44.0,61.0,68.0,50.0,62.0,51.0,55.0,55.625
1982-11-20,56,7.0,5,1,0,11,1982,20,60.0,44.0,61.0,48.0,48.0,69.0,56.333333333333336,55.083333333333336
1982-11-21,48,6.0,6,1,0,11,1982,21,56.0,60.0,44.0,49.0,56.0,50.0,56.166666666666664,55.0
1982-11-22,54,8.0,0,0,0,11,1982,22,48.0,56.0,60.0,68.0,45.0,50.0,53.833333333333336,55.166666666666664
1982-11-23,53,9.0,1,0,0,11,1982,23,54.0,48.0,56.0,61.0,62.0,55.0,52.5,55.083333333333336
1982-11-24,69,13.0,2,0,0,11,1982,24,53.0,54.0,48.0,44.0,48.0,52.0,56.666666666666664,55.791666666666664
1982-11-25,56,13.0,3,0,0,11,1982,25,69.0,53.0,54.0,60.0,50.0,58.0,56.0,55.708333333333336
1982-11-26,53,8.0,4,0,0,11,1982,26,56.0,69.0,53.0,56.0,48.0,67.0,55.5,55.125
1982-11-27,53,10.0,5,1,0,11,1982,27,53.0,56.0,69.0,48.0,49.0,64.0,56.333333333333336,54.666666666666664
1982-11-28,48,10.0,6,1,0,11,1982,28,53.0,53.0,56.0,54.0,68.0,62.0,55.333333333333336,54.083333333333336
1982-11-29,64,9.0,0,0,0,11,1982,29,48.0,53.0,53.0,53.0,61.0,55.0,57.166666666666664,54.458333333333336
1982-11-30,46,8.0,1,0,0,11,1982,30,64.0,48.0,53.0,69.0,44.0,52.0,53.333333333333336,54.208333333333336
1982-12-01,55,9.0,2,0,0,12,1982,1,46.0,64.0,48.0,56.0,60.0,62.0,53.166666666666664,53.916666666666664
1982-12-02,45,9.0,3,0,0,12,1982,2,55.0,46.0,64.0,53.0,56.0,48.0,51.833333333333336,53.791666666666664
1982-12-03,59,14.0,4,0,0,12,1982,3,45.0,55.0,46.0,53.0,48.0,56.0,52.833333333333336,53.916666666666664
1982-12-04,56,9.0,5,1,0,12,1982,4,59.0,45.0,55.0,48.0,54.0,45.0,54.166666666666664,54.375
1982-12-05,45,6.0,6,1,0,12,1982,5,56.0,59.0,45.0,64.0,53.0,62.0,51.0,53.666666666666664
1982-12-06,53,7.0,0,0,0,12,1982,6,45.0,56.0,59.0,46.0,69.0,48.0,52.166666666666664,53.875
1982-12-07,43,3.0,1,0,0,12,1982,7,53.0,45.0,56.0,55.0,56.0,50.0,50.166666666666664,53.583333333333336
1982-12-08,52,4.0,2,0,0,12,1982,8,43.0,53.0,45.0,45.0,53.0,48.0,51.333333333333336,53.75
1982-12-09,57,7.0,3,0,0,12,1982,9,52.0,43.0,53.0,59.0,53.0,49.0,51.0,54.083333333333336
1982-12-10,54,11.0,4,0,0,12,1982,10,57.0,52.0,43.0,56.0,48.0,68.0,50.666666666666664,53.5
1982-12-11,54,9.0,5,1,0,12,1982,11,54.0,57.0,52.0,45.0,64.0,61.0,52.166666666666664,53.208333333333336
1982-12-12,51,7.0,6,1,0,12,1982,12,54.0,54.0,57.0,53.0,46.0,44.0,51.833333333333336,53.5
1982-12-13,55,8.0,0,0,0,12,1982,13,51.0,54.0,54.0,43.0,55.0,60.0,53.833333333333336,53.291666666666664
1982-12-14,54,9.0,1,0,0,12,1982,14,55.0,51.0,54.0,52.0,45.0,56.0,54.166666666666664,53.208333333333336
1982-12-15,14,-18.0,2,0,0,12,1982,15,54.0,55.0,51.0,57.0,59.0,48.0,47.0,51.791666666666664
1982-12-16,57,12.0,3,0,0,12,1982,16,14.0,54.0,55.0,54.0,56.0,54.0,47.5,51.916666666666664
1982-12-17,53,8.0,4,0,0,12,1982,17,57.0,14.0,54.0,54.0,45.0,53.0,47.333333333333336,51.916666666666664
1982-12-18,60,9.0,5,1,0,12,1982,18,53.0,57.0,14.0,51.0,53.0,69.0,48.833333333333336,51.541666666666664
1982-12-19,54,7.0,6,1,0,12,1982,19,60.0,53.0,57.0,55.0,43.0,56.0,48.666666666666664,51.458333333333336
1982-12-20,54,7.0,0,0,0,12,1982,20,54.0,60.0,53.0,54.0,52.0,53.0,48.666666666666664,51.5
1982-12-21,57,9.0,1,0,0,12,1982,21,54.0,54.0,60.0,14.0,57.0,53.0,55.833333333333336,51.666666666666664
1982-12-22,50,7.0,2,0,0,12,1982,22,57.0,54.0,54.0,57.0,54.0,48.0,54.666666666666664,51.75
1982-12-23,48,4.0,3,0,0,12,1982,23,50.0,57.0,54.0,53.0,54.0,64.0,53.833333333333336,51.083333333333336
1982-12-24,45,7.0,4,0,0,12,1982,24,48.0,50.0,57.0,60.0,51.0,46.0,51.333333333333336,51.041666666666664
1982-12-25,58,8.0,5,1,0,12,1982,25,45.0,48.0,50.0,54.0,55.0,55.0,52.0,51.166666666666664
1982-12-26,35,6.0,6,1,0,12,1982,26,58.0,45.0,48.0,54.0,54.0,45.0,48.833333333333336,50.75
1982-12-27,46,4.0,0,0,0,12,1982,27,35.0,58.0,45.0,57.0,14.0,59.0,47.0,50.208333333333336
1982-12-28,52,4.0,1,0,0,12,1982,28,46.0,35.0,58.0,50.0,57.0,56.0,47.333333333333336,50.041666666666664
1982-12-29,38,3.0,2,0,0,12,1982,29,52.0,46.0,35.0,48.0,53.0,45.0,45.666666666666664,49.75
1982-12-30,48,4.0,3,0,0,12,1982,30,38.0,52.0,46.0,45.0,60.0,53.0,46.166666666666664,49.541666666666664
1982-12-31,40,2.0,4,0,0,12,1982,31,48.0,38.0,52.0,58.0,54.0,43.0,43.166666666666664,49.416666666666664
1983-01-01,47,6.0,5,1,0,1,1983,1,40.0,48.0,38.0,35.0,54.0,52.0,45.166666666666664,49.208333333333336
1983-01-02,54,6.0,6,1,0,1,1983,2,47.0,40.0,48.0,46.0,57.0,57.0,46.5,49.083333333333336
1983-01-03,51,7.0,0,0,0,1,1983,3,54.0,47.0,40.0,52.0,50.0,54.0,46.333333333333336,48.958333333333336
1983-01-04,46,11.0,1,0,0,1,1983,4,51.0,54.0,47.0,38.0,48.0,54.0,47.666666666666664,48.625
1983-01-05,52,11.0,2,0,0,1,1983,5,46.0,51.0,54.0,48.0,45.0,51.0,48.333333333333336,48.666666666666664
1983-01-06,58,9.0,3,0,0,1,1983,6,52.0,46.0,51.0,40.0,58.0,55.0,51.333333333333336,48.791666666666664
1983-01-07,62,13.0,4,0,0,1,1983,7,58.0,52.0,46.0,47.0,35.0,54.0,53.833333333333336,49.125
1983-01-08,61,8.0,5,1,0,1,1983,8,62.0,58.0,52.0,54.0,46.0,14.0,55.0,51.083333333333336
1983-01-09,60,8.0,6,1,0,1,1983,9,61.0,62.0,58.0,51.0,52.0,57.0,56.5,51.208333333333336
1983-01-10,55,11.0,0,0,0,1,1983,10,60.0,61.0,62.0,46.0,38.0,53.0,58.0,51.291666666666664
1983-01-11,71,12.0,1,0,0,1,1983,11,55.0,60.0,61.0,52.0,48.0,60.0,61.166666666666664,51.75
1983-01-12,57,11.0,2,0,0,1,1983,12,71.0,55.0,60.0,58.0,40.0,54.0,61.0,51.875
1983-01-13,49,9.0,3,0,0,1,1983,13,57.0,71.0,55.0,62.0,47.0,54.0,58.833333333333336,51.666666666666664
1983-01-14,49,8.0,4,0,0,1,1983,14,49.0,57.0,71.0,61.0,54.0,57.0,56.833333333333336,51.333333333333336
1983-01-15,36,5.0,5,1,0,1,1983,15,49.0,49.0,57.0,60.0,51.0,50.0,52.833333333333336,50.75
1983-01-16,59,7.0,6,1,0,1,1983,16,36.0,49.0,49.0,55.0,46.0,48.0,53.5,51.208333333333336
1983-01-17,66,12.0,0,0,0,1,1983,17,59.0,36.0,49.0,71.0,52.0,45.0,52.666666666666664,52.083333333333336
1983-01-18,53,12.0,1,0,0,1,1983,18,66.0,59.0,36.0,57.0,58.0,58.0,52.0,51.875
1983-01-19,54,10.0,2,0,0,1,1983,19,53.0,66.0,59.0,49.0,62.0,35.0,52.833333333333336,52.666666666666664
1983-01-20,52,8.0,3,0,0,1,1983,20,54.0,53.0,66.0,49.0,61.0,46.0,53.333333333333336,52.916666666666664
1983-01-21,44,6.0,4,0,0,1,1983,21,52.0,54.0,53.0,36.0,60.0,52.0,54.666666666666664,52.583333333333336
1983-01-22,43,8.0,5,1,0,1,1983,22,44.0,52.0,54.0,59.0,55.0,38.0,52.0,52.791666666666664
1983-01-23,57,12.0,6,1,0,1,1983,23,43.0,44.0,52.0,66.0,71.0,48.0,50.5,53.166666666666664
1983-01-24,56,12.0,0,0,0,1,1983,24,57.0,43.0,44.0,53.0,57.0,40.0,51.0,53.833333333333336
1983-01-25,56,12.0,1,0,0,1,1983,25,56.0,57.0,43.0,54.0,49.0,47.0,51.333333333333336,54.208333333333336
1983-01-26,61,13.0,2,0,0,1,1983,26,56.0,56.0,57.0,52.0,49.0,54.0,52.833333333333336,54.5
1983-01-27,64,11.0,3,0,0,1,1983,27,61.0,56.0,56.0,44.0,36.0,51.0,56.166666666666664,55.041666666666664
1983-01-28,55,11.0,4,0,0,1,1983,28,64.0,61.0,56.0,43.0,59.0,46.0,58.166666666666664,55.416666666666664
1983-01-29,60,13.0,5,1,0,1,1983,29,55.0,64.0,61.0,57.0,66.0,52.0,58.666666666666664,55.75
1983-01-30,62,12.0,6,1,0,1,1983,30,60.0,55.0,64.0,56.0,53.0,58.0,59.666666666666664,55.916666666666664
1983-01-31,61,12.0,0,0,0,1,1983,31,62.0,60.0,55.0,56.0,54.0,62.0,60.5,55.875
1983-02-01,55,12.0,1,0,0,2,1983,1,61.0,62.0,60.0,61.0,52.0,61.0,59.5,55.625
1983-02-02,60,13.0,2,0,0,2,1983,2,55.0,61.0,62.0,64.0,44.0,60.0,58.833333333333336,55.625
1983-02-03,61,12.0,3,0,0,2,1983,3,60.0,55.0,61.0,55.0,43.0,55.0,59.833333333333336,55.875
1983-02-04,49,10.0,4,0,0,2,1983,4,61.0,60.0,55.0,60.0,57.0,71.0,58.0,54.958333333333336
1983-02-05,63,11.0,5,1,0,2,1983,5,49.0,61.0,60.0,62.0,56.0,57.0,58.166666666666664,55.208333333333336
1983-02-06,59,8.0,6,1,0,2,1983,6,63.0,49.0,61.0,61.0,56.0,49.0,57.833333333333336,55.625
1983-02-07,48,8.0,0,0,0,2,1983,7,59.0,63.0,49.0,55.0,61.0,49.0,56.666666666666664,55.583333333333336
1983-02-08,51,7.0,1,0,0,2,1983,8,48.0,59.0,63.0,60.0,64.0,36.0,55.166666666666664,56.208333333333336
1983-02-09,57,9.0,2,0,0,2,1983,9,51.0,48.0,59.0,61.0,55.0,59.0,54.5,56.125
1983-02-10,54,11.0,3,0,0,2,1983,10,57.0,51.0,48.0,49.0,60.0,66.0,55.333333333333336,55.625
1983-02-11,63,14.0,4,0,0,2,1983,11,54.0,57.0,51.0,63.0,62.0,53.0,55.333333333333336,56.041666666666664
1983-02-12,57,11.0,5,1,0,2,1983,12,63.0,54.0,57.0,59.0,61.0,54.0,55.0,56.166666666666664
1983-02-13,49,11.0,6,1,0,2,1983,13,57.0,63.0,54.0,48.0,55.0,52.0,55.166666666666664,56.041666666666664
1983-02-14,54,8.0,0,0,0,2,1983,14,49.0,57.0,63.0,51.0,60.0,44.0,55.666666666666664,56.458333333333336
1983-02-15,52,12.0,1,0,0,2,1983,15,54.0,49.0,57.0,57.0,61.0,43.0,54.833333333333336,56.833333333333336
1983-02-16,63,12.0,2,0,0,2,1983,16,52.0,54.0,49.0,54.0,49.0,57.0,56.333333333333336,57.083333333333336
1983-02-17,56,13.0,3,0,0,2,1983,17,63.0,52.0,54.0,63.0,63.0,56.0,55.166666666666664,57.083333333333336
1983-02-18,53,9.0,4,0,0,2,1983,18,56.0,63.0,52.0,57.0,59.0,56.0,54.5,56.958333333333336
1983-02-19,65,12.0,5,1,0,2,1983,19,53.0,56.0,63.0,49.0,48.0,61.0,57.166666666666664,57.125
1983-02-20,60,12.0,6,1,0,2,1983,20,65.0,53.0,56.0,54.0,51.0,64.0,58.166666666666664,56.958333333333336
1983-02-21,53,12.0,0,0,0,2,1983,21,60.0,65.0,53.0,52.0,57.0,55.0,58.333333333333336,56.875
1983-02-22,60,17.0,1,0,0,2,1983,22,53.0,60.0,65.0,63.0,54.0,60.0,57.833333333333336,56.875
1983-02-23,61,16.0,2,0,0,2,1983,23,60.0,53.0,60.0,56.0,63.0,62.0,58.666666666666664,56.833333333333336
1983-02-24,58,11.0,3,0,0,2,1983,24,61.0,60.0,53.0,53.0,57.0,61.0,59.5,56.708333333333336
1983-02-25,63,14.0,4,0,0,2,1983,25,58.0,61.0,60.0,65.0,49.0,55.0,59.166666666666664,57.041666666666664
1983-02-26,51,10.0,5,1,0,2,1983,26,63.0,58.0,61.0,60.0,54.0,60.0,57.666666666666664,56.666666666666664
1983-02-27,49,10.0,6,1,0,2,1983,27,51.0,63.0,58.0,53.0,52.0,61.0,57.0,56.166666666666664
1983-02-28,56,10.0,0,0,0,2,1983,28,49.0,51.0,63.0,60.0,63.0,49.0,56.333333333333336,56.458333333333336
1983-03-01,51,8.0,1,0,0,3,1983,1,56.0,49.0,51.0,61.0,56.0,63.0,54.666666666666664,55.958333333333336
1983-03-02,64,9.0,2,0,0,3,1983,2,51.0,56.0,49.0,58.0,53.0,59.0,55.666666666666664,56.166666666666664
1983-03-03,54,9.0,3,0,0,3,1983,3,64.0,51.0,56.0,63.0,65.0,48.0,54.166666666666664,56.416666666666664
1983-03-04,66,11.0,4,0,0,3,1983,4,54.0,64.0,51.0,51.0,60.0,51.0,56.666666666666664,57.041666666666664
1983-03-05,51,11.0,5,1,0,3,1983,5,66.0,54.0,64.0,49.0,53.0,57.0,57.0,56.791666666666664
1983-03-06,52,13.0,6,1,0,3,1983,6,51.0,66.0,54.0,56.0,60.0,54.0,56.333333333333336,56.708333333333336
1983-03-07,52,12.0,0,0,0,3,1983,7,52.0,51.0,66.0,51.0,61.0,63.0,56.5,56.25
1983-03-08,67,14.0,1,0,0,3,1983,8,52.0,52.0,51.0,64.0,58.0,57.0,57.0,56.666666666666664
1983-03-09,70,14.0,2,0,0,3,1983,9,67.0,52.0,52.0,54.0,63.0,49.0,59.666666666666664,57.541666666666664
1983-03-10,56,13.0,3,0,0,3,1983,10,70.0,67.0,52.0,66.0,51.0,54.0,58.0,57.625
1983-03-11,57,13.0,4,0,0,3,1983,11,56.0,70.0,67.0,51.0,49.0,52.0,59.0,57.833333333333336
1983-03-12,55,14.0,5,1,0,3,1983,12,57.0,56.0,70.0,52.0,56.0,63.0,59.5,57.5
1983-03-13,50,13.0,6,1,0,3,1983,13,55.0,57.0,56.0,52.0,51.0,56.0,59.166666666666664,57.25
